,ds,yhat
0,2016-01-04,25.9384111016092
1,2016-01-05,25.882311884451614
2,2016-01-06,25.7349777200311
3,2016-01-07,25.546567344315054
4,2016-01-08,25.470908111361883
5,2016-01-11,25.165699964699314
6,2016-01-12,25.10110013192278
7,2016-01-13,24.953719169844113
8,2016-01-14,24.77391051980694
9,2016-01-15,24.715501481056258
10,2016-01-19,24.494522108386988
11,2016-01-20,24.401113764366567
12,2016-01-21,24.280186335432543
13,2016-01-22,24.28446791077952
14,2016-01-25,24.27903035179267
15,2016-01-26,24.328396582928125
16,2016-01-27,24.298681679495505
17,2016-01-28,24.23813605110346
18,2016-01-29,24.29848053200807
19,2016-02-01,24.42716446730727
20,2016-02-02,24.507926800629964
21,2016-02-03,24.502399281137333
22,2016-02-04,24.45876896936386
23,2016-02-05,24.528873299509282
24,2016-02-08,24.647627963550985
25,2016-02-09,24.714019399829905
26,2016-02-10,24.689918316795705
27,2016-02-11,24.62445814681037
28,2016-02-12,24.67048829845867
29,2016-02-16,24.75793134357327
30,2016-02-17,24.714133883480095
31,2016-02-18,24.632686037158994
32,2016-02-19,24.667173137040336
33,2016-02-22,24.708153275831112
34,2016-02-23,24.76279539802309
35,2016-02-24,24.735753745893565
36,2016-02-25,24.676827523548603
37,2016-02-26,24.739262713802006
38,2016-02-29,24.89111014258301
39,2016-03-01,24.989261880478516
40,2016-03-02,25.007541771562916
41,2016-03-03,24.994773157205103
42,2016-03-04,25.103195084323538
43,2016-03-07,25.38196469116048
44,2016-03-08,25.5155962768237
45,2016-03-09,25.56454271564382
46,2016-03-10,25.576935072772258
47,2016-03-11,25.704442221964946
48,2016-03-14,26.000391380958284
49,2016-03-15,26.125926918038488
50,2016-03-16,26.16001349500758
51,2016-03-17,26.15109250325898
52,2016-03-18,26.25128044195295
53,2016-03-21,26.43549952381841
54,2016-03-22,26.516434139044208
55,2016-03-23,26.50369543544007
56,2016-03-24,26.446654806826977
57,2016-03-28,26.543988844686254
58,2016-03-29,26.583722152909935
59,2016-03-30,26.53343344005432
60,2016-03-31,26.443027217510444
61,2016-04-01,26.46596568841383
62,2016-04-04,26.45490766951829
63,2016-04-05,26.485619719950325
64,2016-04-06,26.430900480464445
65,2016-04-07,26.34025410325071
66,2016-04-08,26.366628349697653
67,2016-04-11,26.38139695868965
68,2016-04-12,26.423376392211274
69,2016-04-13,26.379900877158356
70,2016-04-14,26.29965204094445
71,2016-04-15,26.334779902708046
72,2016-04-18,26.358807520170416
73,2016-04-19,26.396251258942893
74,2016-04-20,26.343728155088876
75,2016-04-21,26.249697139508335
76,2016-04-22,26.26623343667284
77,2016-04-25,26.207226396598934
78,2016-04-26,26.209227573731514
79,2016-04-27,26.118423386296826
80,2016-04-28,25.984110795795214
81,2016-04-29,25.959326082003475
82,2016-05-02,25.78119439460844
83,2016-05-03,25.749129063849768
84,2016-05-04,25.62917737118309
85,2016-05-05,25.471890431915728
86,2016-05-06,25.431517457931424
87,2016-05-09,25.261880524078656
88,2016-05-10,25.25413835600558
89,2016-05-11,25.170420876454568
90,2016-05-12,25.06171277438743
91,2016-05-13,25.08249629362891
92,2016-05-16,25.170885252973278
93,2016-05-17,25.27257981732302
94,2016-05-18,25.308739451938212
95,2016-05-19,25.329258768026087
96,2016-05-20,25.487327952151944
97,2016-05-23,26.020342235857214
98,2016-05-24,26.275244160305945
99,2016-05-25,26.463876666919102
100,2016-05-26,26.634093857953225
101,2016-05-27,26.937024307682037
102,2016-05-31,28.215972439729004
103,2016-06-01,28.49602293512917
104,2016-06-02,28.741920533073372
105,2016-06-03,29.103523198839888
106,2016-06-06,30.086720520391303
107,2016-06-07,30.430118530364318
108,2016-06-08,30.673422645312836
109,2016-06-09,30.86334209268121
110,2016-06-10,31.150352410385842
111,2016-06-13,31.808359355209944
112,2016-06-14,32.01423472969745
113,2016-06-15,32.10834340334708
114,2016-06-16,32.13940186090354
115,2016-06-17,32.2600303339393
116,2016-06-20,32.39651433951745
117,2016-06-21,32.42883763712853
118,2016-06-22,32.353358352705754
119,2016-06-23,32.22097074311049
120,2016-06-24,32.18634483658264
121,2016-06-27,31.924097224761134
122,2016-06-28,31.850741241429503
123,2016-06-29,31.685024127542157
124,2016-06-30,31.478529176473284
125,2016-07-01,31.386330224713873
126,2016-07-05,30.983857845273267
127,2016-07-06,30.839411527265447
128,2016-07-07,30.667368161676116
129,2016-07-08,30.621424530973513
130,2016-07-11,30.47894440703685
131,2016-07-12,30.489412515415353
132,2016-07-13,30.425026260852214
133,2016-07-14,30.334359220262886
134,2016-07-15,30.369335135339156
135,2016-07-18,30.450704028463846
136,2016-07-19,30.524832703705275
137,2016-07-20,30.51676269807674
138,2016-07-21,30.474266282929463
139,2016-07-22,30.548697584286103
140,2016-07-25,30.69402524183407
141,2016-07-26,30.771810223495702
142,2016-07-27,30.759357627563276
143,2016-07-28,30.705215912489493
144,2016-07-29,30.761685192980607
145,2016-08-01,30.826648532865168
146,2016-08-02,30.87306176246719
147,2016-08-03,30.82916734388659
148,2016-08-04,30.74483524497065
149,2016-08-05,30.77363232007648
150,2016-08-08,30.78188657498201
151,2016-08-09,30.821219561037626
152,2016-08-10,30.777265539419382
153,2016-08-11,30.700274656364062
154,2016-08-12,30.7439893389582
155,2016-08-15,30.8411035731149
156,2016-08-16,30.92330794894953
157,2016-08-17,30.92766559818754
158,2016-08-18,30.903476275271693
159,2016-08-19,31.003404449229443
160,2016-08-22,31.277520674457982
161,2016-08-23,31.417244922293218
162,2016-08-24,31.476242923124165
163,2016-08-25,31.50259397527897
