,ds,yhat
0,2016-01-04,57.73539435301366
1,2016-01-05,57.08569858729117
2,2016-01-06,56.92477595971569
3,2016-01-07,56.29531229898755
4,2016-01-08,55.977212085617666
5,2016-01-11,54.752687972544095
6,2016-01-12,54.18321050096147
7,2016-01-13,54.15041889907922
8,2016-01-14,53.69505529738879
9,2016-01-15,53.5940918268977
10,2016-01-19,53.009690807501215
11,2016-01-20,53.33595326218991
12,2016-01-21,53.24903476301556
13,2016-01-22,53.518750089826234
14,2016-01-25,54.215016061689745
15,2016-01-26,54.297402541258464
16,2016-01-27,54.90137836476389
17,2016-01-28,55.05541509440986
18,2016-01-29,55.52475197073526
19,2016-02-01,56.539069195086896
20,2016-02-02,56.62763187801005
21,2016-02-03,57.18718985560369
22,2016-02-04,57.24727357402806
23,2016-02-05,57.57511473644824
24,2016-02-08,57.91231271132061
25,2016-02-09,57.70547626710237
26,2016-02-10,57.943510596772946
27,2016-02-11,57.66181280055298
28,2016-02-12,57.633728466330815
29,2016-02-16,56.32271812448128
30,2016-02-17,56.22559054282835
31,2016-02-18,55.62947958623594
32,2016-02-19,55.31221932337062
33,2016-02-22,53.878307328805434
34,2016-02-23,53.16441498460989
35,2016-02-24,52.94888410992332
36,2016-02-25,52.272523621258756
37,2016-02-26,51.91287437779562
38,2016-02-29,50.566803671141955
39,2016-03-01,49.947155779204195
40,2016-03-02,49.85392181152418
41,2016-03-03,49.324772923525664
42,2016-03-04,49.133908335024884
43,2016-03-07,48.38887895945996
44,2016-03-08,47.989652061502035
45,2016-03-09,48.12142142070396
46,2016-03-10,47.81888256947469
47,2016-03-11,47.85352212493087
48,2016-03-14,47.75580256656133
49,2016-03-15,47.55671422816538
50,2016-03-16,47.878675533895176
51,2016-03-17,47.75557065061786
52,2016-03-18,47.95835528589339
53,2016-03-21,48.29554861273426
54,2016-03-22,48.218566839371015
55,2016-03-23,48.65166664841466
56,2016-03-24,48.62910939867799
57,2016-03-28,49.472599188594785
58,2016-03-29,49.44813932079212
59,2016-03-30,49.92462850925347
60,2016-03-31,49.9362436116784
61,2016-04-01,50.2541340139285
62,2016-04-04,50.818945392553324
63,2016-04-05,50.77789518038125
64,2016-04-06,51.22627418221801
65,2016-04-07,51.19778063827044
66,2016-04-08,51.46313755681285
67,2016-04-11,51.792997061052695
68,2016-04-12,51.647608831688956
69,2016-04-13,51.978960235999544
70,2016-04-14,51.82124784166447
71,2016-04-15,51.94591519122934
72,2016-04-18,51.79548022418125
73,2016-04-19,51.47520854604028
74,2016-04-20,51.62709044093742
75,2016-04-21,51.28725630999742
76,2016-04-22,51.22920871570911
77,2016-04-25,50.5487703248211
78,2016-04-26,50.06520055459408
79,2016-04-27,50.06402809424122
80,2016-04-28,49.58336918780749
81,2016-04-29,49.398556582748746
82,2016-05-02,48.437415006789315
83,2016-05-03,47.897326406705666
84,2016-05-04,47.85939551716503
85,2016-05-05,47.36203692637166
86,2016-05-06,47.18057861867763
87,2016-05-09,46.34534178079887
88,2016-05-10,45.88295816348884
89,2016-05-11,45.93854409097777
90,2016-05-12,45.54896724740543
91,2016-05-13,45.4878458535176
92,2016-05-16,45.07018671130331
93,2016-05-17,44.75931039977392
94,2016-05-18,44.96928169961623
95,2016-05-19,44.735072550446986
96,2016-05-20,44.828500516186324
97,2016-05-23,44.8535899046293
98,2016-05-24,44.67883035088217
99,2016-05-25,45.01740815028619
100,2016-05-26,44.90353334552242
101,2016-05-27,45.108469396717446
102,2016-05-31,45.3124845528189
103,2016-06-01,45.716973075978736
104,2016-06-02,45.660785667458654
105,2016-06-03,45.91579680505437
106,2016-06-06,46.33182649313576
107,2016-06-07,46.258907240608906
108,2016-06-08,46.68695363350534
109,2016-06-09,46.651493139491315
110,2016-06-10,46.92518402969151
111,2016-06-13,47.39195758172032
112,2016-06-14,47.336153538029336
113,2016-06-15,47.7821885011672
114,2016-06-16,47.76591814307499
115,2016-06-17,48.06023649320776
116,2016-06-20,48.5985309085612
117,2016-06-21,48.56970162063218
118,2016-06-22,49.04405332533379
119,2016-06-23,49.05721126515405
120,2016-06-24,49.381787821960955
121,2016-06-27,50.01244918521728
122,2016-06-28,50.01368680299298
123,2016-06-29,50.517088555940916
124,2016-06-30,50.557887214631165
125,2016-07-01,50.908315027872206
126,2016-07-05,51.6189684210781
127,2016-07-06,52.13451105691047
128,2016-07-07,52.184031222685675
129,2016-07-08,52.53965151349323
130,2016-07-11,53.22786430627206
131,2016-07-12,53.23567654423909
132,2016-07-13,53.739235914242315
133,2016-07-14,53.77387593851902
134,2016-07-15,54.11204576310199
135,2016-07-18,54.73659789571508
136,2016-07-19,54.721033424258984
137,2016-07-20,55.20103842667393
138,2016-07-21,55.21252238323365
139,2016-07-22,55.528517399996346
140,2016-07-25,56.09806769629644
141,2016-07-26,56.069713581655286
142,2016-07-27,56.54040692764534
143,2016-07-28,56.546357349870654
144,2016-07-29,56.860791443590976
145,2016-08-01,57.44953938610369
146,2016-08-02,57.43483808456049
147,2016-08-03,57.92206468591901
148,2016-08-04,57.94673453144178
149,2016-08-05,58.281215510260424
150,2016-08-08,58.92716296902935
151,2016-08-09,58.9262317704343
152,2016-08-10,59.422149824379645
153,2016-08-11,59.448864187714726
154,2016-08-12,59.777144554011485
155,2016-08-15,60.33936007283163
156,2016-08-16,60.28397510231397
157,2016-08-17,60.71009010633809
158,2016-08-18,60.65069617989065
159,2016-08-19,60.875856610757054
160,2016-08-22,61.02405189295812
161,2016-08-23,60.79660018034158
162,2016-08-24,61.03494851011702
163,2016-08-25,60.77345891232009
