,ds,yhat
0,2016-01-04,38.0394430942541
1,2016-01-05,37.896299503724244
2,2016-01-06,37.981032363357734
3,2016-01-07,37.871955705321
4,2016-01-08,37.7753685497917
5,2016-01-11,37.5753768211082
6,2016-01-12,37.47498438097885
7,2016-01-13,37.6100239791023
8,2016-01-14,37.558051850662025
9,2016-01-15,37.5244729272691
10,2016-01-19,37.5135925921665
11,2016-01-20,37.72436987826247
12,2016-01-21,37.746962433264684
13,2016-01-22,37.78552472849723
14,2016-01-25,37.98951704676016
15,2016-01-26,38.015838419981684
16,2016-01-27,38.2700235072274
17,2016-01-28,38.32763200506421
18,2016-01-29,38.3922266564827
19,2016-02-01,38.616654411816505
20,2016-02-02,38.63004905692581
21,2016-02-03,38.861542881050276
22,2016-02-04,38.88696758037694
23,2016-02-05,38.9102873010018
24,2016-02-08,38.96208702946232
25,2016-02-09,38.90407952934348
26,2016-02-10,39.05864668490312
27,2016-02-11,39.00255482167413
28,2016-02-12,38.94074381018249
29,2016-02-16,38.578042039320216
30,2016-02-17,38.64451376693399
31,2016-02-18,38.502668596400774
32,2016-02-19,38.35834222310932
33,2016-02-22,37.9231073225042
34,2016-02-23,37.71377823302694
35,2016-02-24,37.72516488722386
36,2016-02-25,37.53543779995174
37,2016-02-26,37.35080583389214
38,2016-02-29,36.84246559912322
39,2016-03-01,36.62502515701687
40,2016-03-02,36.63635827165984
41,2016-03-03,36.45445799293169
42,2016-03-04,36.285269583772134
43,2016-03-07,35.865120622625696
44,2016-03-08,35.68938672853218
45,2016-03-09,35.74759939133568
46,2016-03-10,35.61708237822515
47,2016-03-11,35.5030698646572
48,2016-03-14,35.26366247042815
49,2016-03-15,35.1506588413032
50,2016-03-16,35.271548079426616
51,2016-03-17,35.20289800606226
52,2016-03-18,35.14921533788859
53,2016-03-21,35.07492937803169
54,2016-03-22,35.009732325779524
55,2016-03-23,35.17400052135735
56,2016-03-24,35.1439250275693
57,2016-03-28,35.117484831876546
58,2016-03-29,35.06401028914244
59,2016-03-30,35.2346279123229
60,2016-03-31,35.20570249721539
61,2016-04-01,35.18168088326047
62,2016-04-04,35.13741734187077
63,2016-04-05,35.06365631212639
64,2016-04-06,35.21087807558608
65,2016-04-07,35.15588300521902
66,2016-04-08,35.10355215248468
67,2016-04-11,34.965058843368595
68,2016-04-12,34.85804378715139
69,2016-04-13,34.97163609189829
70,2016-04-14,34.88290673830775
71,2016-04-15,34.79696654886524
72,2016-04-18,34.5600990916658
73,2016-04-19,34.42150199244116
74,2016-04-20,34.50424154106407
75,2016-04-21,34.385434540521686
76,2016-04-22,34.27022911743361
77,2016-04-25,33.95086219853181
78,2016-04-26,33.78674549120435
79,2016-04-27,33.845126565296425
80,2016-04-28,33.70327626085872
81,2016-04-29,33.566537342086825
82,2016-05-02,33.19421816854529
83,2016-05-03,33.01740346526308
84,2016-05-04,33.06618774625712
85,2016-05-05,32.91825653373713
86,2016-05-06,32.77938066250106
87,2016-05-09,32.42853980955832
88,2016-05-10,32.26947427586673
89,2016-05-11,32.34183995064035
90,2016-05-12,32.22354769896707
91,2016-05-13,32.12050883426258
92,2016-05-16,31.914239550710747
93,2016-05-17,31.815096425249603
94,2016-05-18,31.952627672690348
95,2016-05-19,31.904178133210962
96,2016-05-20,31.874967563228505
97,2016-05-23,31.905461888873873
98,2016-05-24,31.886968933923345
99,2016-05-25,32.10414917104633
100,2016-05-26,32.133161568719174
101,2016-05-27,32.178029392818054
102,2016-05-31,32.429709780339444
103,2016-06-01,32.687618045937484
104,2016-06-02,32.74808372102931
105,2016-06-03,32.81460597923575
106,2016-06-06,33.03932335781659
107,2016-06-07,33.05133590545202
108,2016-06-08,33.28108792791436
109,2016-06-09,33.304783159732445
110,2016-06-10,33.32684341807161
111,2016-06-13,33.384333395091325
112,2016-06-14,33.334123771838996
113,2016-06-15,33.50108327441442
114,2016-06-16,33.46310767407334
115,2016-06-17,33.42634129268363
116,2016-06-20,33.34058166572904
117,2016-06-21,33.25862684854931
118,2016-06-22,33.40392645486083
119,2016-06-23,33.35532822843073
120,2016-06-24,33.319691127099205
121,2016-06-27,33.31101469876707
122,2016-06-28,33.278982342676436
123,2016-06-29,33.48544252651667
124,2016-06-30,33.50830708813345
125,2016-07-01,33.55324748065833
126,2016-07-05,33.89495669796733
127,2016-07-06,34.202955548096774
128,2016-07-07,34.32579201482222
129,2016-07-08,34.467142011730694
130,2016-07-11,34.988868602527056
131,2016-07-12,35.122025364733474
132,2016-07-13,35.482367744218664
133,2016-07-14,35.644798560513216
134,2016-07-15,35.8122773967337
135,2016-07-18,36.32902088982144
136,2016-07-19,36.433436886838216
137,2016-07-20,36.75262205440078
138,2016-07-21,36.86258305136542
139,2016-07-22,36.96763536087027
140,2016-07-25,37.25395776358193
141,2016-07-26,37.27343770552484
142,2016-07-27,37.50694242358972
143,2016-07-28,37.53248200763575
144,2016-07-29,37.55631156647344
145,2016-08-01,37.63557460958076
146,2016-08-02,37.603074103366396
147,2016-08-03,37.7949193423029
148,2016-08-04,37.7897687936398
149,2016-08-05,37.79420949682304
150,2016-08-08,37.8815433962443
151,2016-08-09,37.871689587808696
152,2016-08-10,38.0943525822897
153,2016-08-11,38.12671334198776
154,2016-08-12,38.173668616206015
155,2016-08-15,38.399411070389064
156,2016-08-16,38.43253004660073
157,2016-08-17,38.693177868308766
158,2016-08-18,38.75659707957243
159,2016-08-19,38.82588987832168
160,2016-08-22,39.0515244049358
161,2016-08-23,39.05863562145422
162,2016-08-24,39.279268885904294
163,2016-08-25,39.288567065457904
