,ds,yhat
0,2016-01-04,6.591339342266421
1,2016-01-05,6.586576296895855
2,2016-01-06,6.603238067010634
3,2016-01-07,6.586143777952614
4,2016-01-08,6.597078622119275
5,2016-01-11,6.610737601752671
6,2016-01-12,6.598772004557347
7,2016-01-13,6.608233701340486
8,2016-01-14,6.584057623768716
9,2016-01-15,6.588137174252688
10,2016-01-19,6.566457239360568
11,2016-01-20,6.571416187288028
12,2016-01-21,6.543352620427814
13,2016-01-22,6.544172101865899
14,2016-01-25,6.533428249069939
15,2016-01-26,6.515449565034003
16,2016-01-27,6.519962750489622
17,2016-01-28,6.491867541566041
18,2016-01-29,6.492999527853892
19,2016-02-01,6.484497712068255
20,2016-02-02,6.46744192155174
21,2016-02-03,6.472840121706649
22,2016-02-04,6.445522869234678
23,2016-02-05,6.447262939075629
24,2016-02-08,6.439059021419765
25,2016-02-09,6.421471172339998
26,2016-02-10,6.4259853762255865
27,2016-02-11,6.3974257647994355
28,2016-02-12,6.397568625699404
29,2016-02-16,6.3622224251473085
30,2016-02-17,6.363717788466757
31,2016-02-18,6.331971622826861
32,2016-02-19,6.328808857345478
33,2016-02-22,6.303727391534149
34,2016-02-23,6.280051877858993
35,2016-02-24,6.278388684153975
36,2016-02-25,6.243648465328723
37,2016-02-26,6.237692389857704
38,2016-02-29,6.20571978471469
39,2016-03-01,6.18031063001704
40,2016-03-02,6.177215242076382
41,2016-03-03,6.141348264647542
42,2016-03-04,6.134570168866047
43,2016-03-07,6.101894708314775
44,2016-03-08,6.076802510979984
45,2016-03-09,6.074276583169611
46,2016-03-10,6.039216284934687
47,2016-03-11,6.033466814683998
48,2016-03-14,6.005068391697583
49,2016-03-15,5.981759308261022
50,2016-03-16,5.981180076664901
51,2016-03-17,5.94822408377515
52,2016-03-18,5.944732598202278
53,2016-03-21,5.924016987890197
54,2016-03-22,5.903573588829559
55,2016-03-23,5.906014765598874
56,2016-03-24,5.87623502446373
57,2016-03-28,5.866264751179958
58,2016-03-29,5.849736459560686
59,2016-03-30,5.856213283194395
60,2016-03-31,5.830572227383362
61,2016-04-01,5.834633002173595
62,2016-04-04,5.837692115114379
63,2016-04-05,5.825411493691478
64,2016-04-06,5.836050226258025
65,2016-04-07,5.814442658077473
66,2016-04-08,5.822364229938245
67,2016-04-11,5.835521259106196
68,2016-04-12,5.825967292470528
69,2016-04-13,5.838946862186397
70,2016-04-14,5.819260464700508
71,2016-04-15,5.828655007777562
72,2016-04-18,5.843355135271713
73,2016-04-19,5.833332969215681
74,2016-04-20,5.845362242265971
75,2016-04-21,5.824262440012773
76,2016-04-22,5.831808627723099
77,2016-04-25,5.8387689841113115
78,2016-04-26,5.825614884090445
79,2016-04-27,5.834344061068068
80,2016-04-28,5.809849491748506
81,2016-04-29,5.813983904832456
82,2016-05-02,5.8114160240035595
83,2016-05-03,5.795591142416454
84,2016-05-04,5.802031185253142
85,2016-05-05,5.775699548783803
86,2016-05-06,5.778512445052447
87,2016-05-09,5.775572690465052
88,2016-05-10,5.76093349449165
89,2016-05-11,5.769239103526957
90,2016-05-12,5.74544767014113
91,2016-05-13,5.751455967222373
92,2016-05-16,5.761625528195413
93,2016-05-17,5.752325625869387
94,2016-05-18,5.7663209916996845
95,2016-05-19,5.748472383656896
96,2016-05-20,5.7605700012545
97,2016-05-23,5.7887216604817775
98,2016-05-24,5.7849137912260415
99,2016-05-25,5.803945572362588
100,2016-05-26,5.790559253674349
101,2016-05-27,5.806432772578427
102,2016-05-31,5.8371206854703175
103,2016-06-01,5.8551921126984166
104,2016-06-02,5.839741558959762
105,2016-06-03,5.852437009749236
106,2016-06-06,5.870808296538577
107,2016-06-07,5.8597914361231656
108,2016-06-08,5.869683320668434
109,2016-06-09,5.845307323759117
110,2016-06-10,5.848581716043852
111,2016-06-13,5.836468071857888
112,2016-06-14,5.815098907561909
113,2016-06-15,5.81483517729523
114,2016-06-16,5.780679209892818
115,2016-06-17,5.77460340745416
116,2016-06-20,5.739421576243505
117,2016-06-21,5.712523030572873
118,2016-06-22,5.708020573286865
119,2016-06-23,5.6710137889196
120,2016-06-24,5.663549657286394
121,2016-06-27,5.633348353711488
122,2016-06-28,5.611149596445753
123,2016-06-29,5.612794733534108
124,2016-06-30,5.583300276822984
125,2016-07-01,5.5846049795720845
126,2016-07-05,5.576909484007091
127,2016-07-06,5.5912480560874585
128,2016-07-07,5.574653461070662
129,2016-07-08,5.588852182840139
130,2016-07-11,5.627616429647446
131,2016-07-12,5.628494525530262
132,2016-07-13,5.652635431924299
133,2016-07-14,5.644691439499464
134,2016-07-15,5.666254163817514
135,2016-07-18,5.718418928620865
136,2016-07-19,5.720680767010083
137,2016-07-20,5.744643456556886
138,2016-07-21,5.734990997870818
139,2016-07-22,5.753375143266464
140,2016-07-25,5.788176921912389
141,2016-07-26,5.7824871989807365
142,2016-07-27,5.797685371235191
143,2016-07-28,5.778637160649767
144,2016-07-29,5.787184003462662
145,2016-08-01,5.791751108264336
146,2016-08-02,5.776364233941101
147,2016-08-03,5.782342161574352
148,2016-08-04,5.754699588909197
149,2016-08-05,5.755406969828433
150,2016-08-08,5.741921600807559
151,2016-08-09,5.722520757938985
152,2016-08-10,5.725508532871659
153,2016-08-11,5.695871441824812
154,2016-08-12,5.695525287277419
155,2016-08-15,5.683621421647647
156,2016-08-16,5.665926802417673
157,2016-08-17,5.670971013268669
158,2016-08-18,5.643582031214218
159,2016-08-19,5.645513112574224
160,2016-08-22,5.639023794324201
161,2016-08-23,5.6221729232984545
162,2016-08-24,5.627371419918831
