,ds,yhat
0,2016-01-04,28.909387829920455
1,2016-01-05,28.79101129061577
2,2016-01-06,28.71486593977751
3,2016-01-07,28.38158043848003
4,2016-01-08,28.15906482562341
5,2016-01-11,27.93081371238514
6,2016-01-12,27.795386826367306
7,2016-01-13,27.721450316154503
8,2016-01-14,27.409534150311384
9,2016-01-15,27.227061113312608
10,2016-01-19,27.187379773697845
11,2016-01-20,27.226666072120377
12,2016-01-21,27.036344950940798
13,2016-01-22,26.98118649524675
14,2016-01-25,27.36244698401968
15,2016-01-26,27.451055541598027
16,2016-01-27,27.603432253119745
17,2016-01-28,27.515009705213775
18,2016-01-29,27.548120421738503
19,2016-02-01,28.092141425087576
20,2016-02-02,28.195890626062255
21,2016-02-03,28.342245840482413
22,2016-02-04,28.22628768050463
23,2016-02-05,28.210418914094532
24,2016-02-08,28.48578436350981
25,2016-02-09,28.463695496554937
26,2016-02-10,28.46910491865182
27,2016-02-11,28.199373569202457
28,2016-02-12,28.01942812463093
29,2016-02-16,27.569411328523113
30,2016-02-17,27.40186588512316
31,2016-02-18,26.96609341744274
32,2016-02-19,26.62970838526271
33,2016-02-22,25.990819171840368
34,2016-02-23,25.69603186553345
35,2016-02-24,25.45215947146956
36,2016-02-25,24.960377232048145
37,2016-02-26,24.5889193801208
38,2016-02-29,23.97119504305898
39,2016-03-01,23.724102137643385
40,2016-03-02,23.54669536800442
41,2016-03-03,23.13879523207878
42,2016-03-04,22.867044812736204
43,2016-03-07,22.62477305719296
44,2016-03-08,22.52146113843098
45,2016-03-09,22.493592507505863
46,2016-03-10,22.238851427189406
47,2016-03-11,22.121799763994048
48,2016-03-14,22.333603956176802
49,2016-03-15,22.372611962337576
50,2016-03-16,22.48013372554021
51,2016-03-17,22.352703305072353
52,2016-03-18,22.353941064067854
53,2016-03-21,22.860187230747986
54,2016-03-22,22.97608949260291
55,2016-03-23,23.14977292777595
56,2016-03-24,23.077940936739665
57,2016-03-28,23.709488082570047
58,2016-03-29,23.834297368075163
59,2016-03-30,24.009163084335377
60,2016-03-31,23.931352719647617
61,2016-04-01,23.965319485495016
62,2016-04-04,24.477462155822693
63,2016-04-05,24.56760186576193
64,2016-04-06,24.703091667498626
65,2016-04-07,24.58140190385199
66,2016-04-08,24.567135619333737
67,2016-04-11,24.90936704833149
68,2016-04-12,24.934660780182416
69,2016-04-13,25.001293972533887
70,2016-04-14,24.806822878489857
71,2016-04-15,24.715977116400346
72,2016-04-18,24.807832442891062
73,2016-04-19,24.743874423951468
74,2016-04-20,24.71911240561179
75,2016-04-21,24.431687601623292
76,2016-04-22,24.247002161690258
77,2016-04-25,24.059929070494803
78,2016-04-26,23.90681420087413
79,2016-04-27,23.79639308241847
80,2016-04-28,23.42778934700498
81,2016-04-29,23.16737953260784
82,2016-05-02,22.795035108635524
83,2016-05-03,22.5968489852823
84,2016-05-04,22.45081781816809
85,2016-05-05,22.056553167362864
86,2016-05-06,21.78077606164576
87,2016-05-09,21.425168171518294
88,2016-05-10,21.253037305911885
89,2016-05-11,21.14264864665846
90,2016-05-12,20.792983453676253
91,2016-05-13,20.56998649340151
92,2016-05-16,20.412183727125125
93,2016-05-17,20.315456513404044
94,2016-05-18,20.283203653950103
95,2016-05-19,20.013163045692906
96,2016-05-20,19.870045339842093
97,2016-05-23,19.94176195290704
98,2016-05-24,19.914692707026653
99,2016-05-25,19.94721740654069
100,2016-05-26,19.736408949847807
101,2016-05-27,19.646472502143958
102,2016-05-31,19.83922951537018
103,2016-06-01,19.893119575466578
104,2016-06-02,19.698187570249225
105,2016-06-03,19.619285291026763
106,2016-06-06,19.823957851568537
107,2016-06-07,19.824479744261836
108,2016-06-08,19.878358286327554
109,2016-06-09,19.68419406902775
110,2016-06-10,19.607831399184843
111,2016-06-13,19.839724950342458
112,2016-06-14,19.858366959957166
113,2016-06-15,19.93583785583562
114,2016-06-16,19.77109122670973
115,2016-06-17,19.730165490151826
116,2016-06-20,20.10396486787369
117,2016-06-21,20.18079191362799
118,2016-06-22,20.321019568898578
119,2016-06-23,20.222878090973165
120,2016-06-24,20.25157195424905
121,2016-06-27,20.842770382719102
122,2016-06-28,20.991494902394933
123,2016-06-29,21.201600945879072
124,2016-06-30,21.17031683703373
125,2016-07-01,21.26190679125036
126,2016-07-05,22.198429406195046
127,2016-07-06,22.44122126741032
128,2016-07-07,22.43548058477971
129,2016-07-08,22.545483307983524
130,2016-07-11,23.308715407267727
131,2016-07-12,23.49045246410323
132,2016-07-13,23.721944224564396
133,2016-07-14,23.701166395069947
134,2016-07-15,23.793393315853756
135,2016-07-18,24.49772966159303
136,2016-07-19,24.66170508309345
137,2016-07-20,24.878188046202748
138,2016-07-21,24.84615851745596
139,2016-07-22,24.931799544140713
140,2016-07-25,25.651516718072813
141,2016-07-26,25.833919416822557
142,2016-07-27,26.075818687947304
143,2016-07-28,26.07610048019332
144,2016-07-29,26.20064700080509
145,2016-08-01,27.07055965090585
146,2016-08-02,27.311182469513408
147,2016-08-03,27.613434168976873
148,2016-08-04,27.6748064441418
149,2016-08-05,27.859668388715406
150,2016-08-08,28.889557446204297
151,2016-08-09,29.170898687568602
152,2016-08-10,29.50478437024686
153,2016-08-11,29.587125798572057
154,2016-08-12,29.780817822096726
155,2016-08-15,30.751880543610117
156,2016-08-16,30.981969030367267
157,2016-08-17,31.247742535552895
158,2016-08-18,31.244871265629246
159,2016-08-19,31.33628361126668
160,2016-08-22,31.902702038637507
161,2016-08-23,31.96826030210185
162,2016-08-24,32.05684235649785
163,2016-08-25,31.86579993807506
